
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
5     ,2      ,256  ,1    ,127      ,2048 ,29.715 ,27.686 ,1.073   
5     ,2      ,256  ,1    ,127      ,32   ,18.264 ,18.404 ,0.992   
5     ,2      ,256  ,1    ,127      ,512  ,29.935 ,27.681 ,1.081   
5     ,2      ,256  ,1    ,127      ,8    ,18.275 ,18.354 ,0.996   
5     ,5      ,256  ,10   ,127      ,128  ,26.016 ,25.34  ,1.027   
5     ,5      ,256  ,10   ,127      ,2    ,19.027 ,18.229 ,1.044   
5     ,5      ,256  ,10   ,127      ,2048 ,29.844 ,30.212 ,0.988   
5     ,5      ,256  ,10   ,127      ,32   ,18.493 ,18.317 ,1.01    
5     ,5      ,256  ,10   ,127      ,512  ,29.945 ,30.112 ,0.994   
5     ,5      ,256  ,10   ,127      ,8    ,18.534 ,18.31  ,1.012   
5     ,6      ,64   ,16   ,127      ,128  ,24.287 ,24.588 ,0.988   
5     ,6      ,64   ,16   ,127      ,2    ,19.15  ,18.265 ,1.048   
5     ,6      ,64   ,16   ,127      ,2048 ,24.366 ,24.515 ,0.994   
5     ,6      ,64   ,16   ,127      ,32   ,18.395 ,18.255 ,1.008   
5     ,6      ,64   ,16   ,127      ,512  ,24.41  ,24.544 ,0.995   
5     ,6      ,64   ,16   ,127      ,8    ,18.477 ,18.205 ,1.015   
5     ,6      ,64   ,64   ,127      ,128  ,23.683 ,24.597 ,0.963   
5     ,6      ,64   ,64   ,127      ,2    ,17.837 ,18.879 ,0.945   
5     ,6      ,64   ,64   ,127      ,2048 ,23.792 ,24.81  ,0.959   
5     ,6      ,64   ,64   ,127      ,32   ,17.584 ,18.756 ,0.938   
5     ,6      ,64   ,64   ,127      ,512  ,23.721 ,24.585 ,0.965   
5     ,6      ,64   ,64   ,127      ,8    ,17.604 ,18.888 ,0.932   
6     ,3      ,64   ,1    ,127      ,128  ,23.656 ,23.159 ,1.021   
6     ,3      ,64   ,1    ,127      ,2    ,18.869 ,18.543 ,1.018   
6     ,3      ,64   ,1    ,127      ,2048 ,23.848 ,23.482 ,1.016   
